Date,Open,High,Low,Close,TickVolume,EMA12,EMA26,SMA20,SMA200
2012-02-16,12780,12914,12780,12904,14458,12818.67,12697.37,12778.3,11992.48
2012-02-17,12903,12968,12903,12950,8281,12838.87,12716.08,12789.75,11993.62
2012-02-21,12949,13005,12926,12965,14152,12858.28,12734.52,12802.55,11995.52
2012-02-22,12966,12978,12915,12938,9862,12870.54,12749.59,12815.7,11997.01
2012-02-23,12937,12996,12883,12985,17922,12888.15,12767.03,12827.1,11998.51
2012-02-24,12981,13014,12950,12983,12472,12902.74,12783.03,12839.55,11999.63
2012-02-27,12981,13027,12882,12981,28949,12914.78,12797.69,12855.55,12001.38
2012-02-28,12977,13022,12953,13005,10901,12928.66,12813.05,12873.1,12002.93
2012-02-29,13005,13055,12929,12952,19884,12932.25,12823.34,12889.05,12004.71
2012-03-01,12952,13032,12943,12980,15122,12939.6,12834.95,12902.2,12006.86
2012-03-02,12981,12998,12928,12978,13631,12945.51,12845.54,12915.8,12009.36
2012-03-05,12977,12977,12884,12962,17234,12948.04,12854.17,12920.8,12011.37
2012-03-06,12959,12959,12735,12759,24825,12918.96,12847.12,12916.5,12012.14
2012-03-07,12756,12858,12751,12837,13124,12906.35,12846.37,12914.45,12013.76
2012-03-08,12836,12938,12836,12908,13092,12906.6,12850.93,12915.65,12016.4
2012-03-09,12909,12969,12907,12922,11133,12908.97,12856.2,12917.25,12019.22
2012-03-12,12921,12977,12920,12960,7364,12916.82,12863.89,12925.15,12022.05
2012-03-13,12953,13180,12953,13177,23007,12956.85,12887.08,12940.3,12025.92
2012-03-14,13177,13221,13166,13194,9310,12993.34,12909.82,12956.05,12029.68
2012-03-15,13193,13254,13170,13253,10686,13033.28,12935.24,12979.65,12033.1
2012-03-16,13254,13290,13232,13233,9438,13064.01,12957.29,12996.1,12037.82
2012-03-19,13232,13270,13209,13239,11498,13090.93,12978.16,13010.55,12042.77
2012-03-20,13238,13238,13123,13170,16189,13103.1,12992.37,13020.8,12047.86
2012-03-21,13171,13190,13113,13125,10802,13106.47,13002.2,13030.15,12053.04
2012-03-22,13124,13124,13017,13046,13585,13097.16,13005.44,13033.2,12057.91
2012-03-23,13046,13100,13003,13081,15955,13094.68,13011.04,13038.1,12063.07
2012-03-26,13083,13244,13083,13242,16394,13117.34,13028.15,13051.15,12068.66
2012-03-27,13242,13265,13194,13198,9695,13129.75,13040.73,13060.8,12074.89
2012-03-28,13195,13212,13069,13126,21759,13129.17,13047.04,13069.5,12080.76
2012-03-29,13126,13152,13033,13146,21798,13131.76,13054.37,13077.8,12086.11
2012-03-30,13148,13225,13148,13212,8933,13144.11,13066.05,13089.5,12092.68
2012-04-02,13211,13297,13153,13264,23372,13162.55,13080.71,13104.6,12099.2
2012-04-03,13259,13265,13131,13200,20890,13168.31,13089.55,13126.65,12105.17
2012-04-04,13198,13198,13021,13075,23123,13153.96,13088.47,13138.55,12110.15
2012-04-05,13067,13088,13012,13060,14427,13139.5,13086.36,13146.15,12114.5
2012-04-09,13058,13058,12904,12930,17991,13107.27,13074.78,13146.55,12118.6
2012-04-10,12929,12929,12710,12715,22456,13046.92,13048.13,13134.3,12121.93
2012-04-11,12717,12845,12717,12805,16734,13009.7,13030.12,13115.7,12126.28
2012-04-12,12806,12987,12806,12986,18120,13006.06,13026.85,13105.3,12130.99
2012-04-13,12986,12986,12845,12849,14554,12981.89,13013.68,13085.1,12134.3
2012-04-16,12851,12987,12851,12922,20142,12972.68,13006.89,13069.55,12137.59
2012-04-17,12922,13132,12922,13116,22540,12994.73,13014.97,13063.4,12141.1
2012-04-18,13115,13115,13028,13033,9234,13000.62,13016.3,13056.55,12143.35
2012-04-19,13029,13080,12897,12964,30214,12994.98,13012.43,13048.5,12145.32
2012-04-20,12964,13082,12964,13029,17181,13000.22,13013.66,13047.65,12147.34
2012-04-23,13028,13028,12845,12927,26422,12988.95,13007.24,13039.95,12148.38
2012-04-24,12928,13051,12927,13002,17384,12990.96,13006.85,13027.95,12150.1
2012-04-25,12998,13106,12994,13091,13118,13006.35,13013.08,13022.6,12153.03
2012-04-26,13090,13228,13076,13205,18922,13036.91,13027.3,13026.55,12156.82
2012-04-27,13205,13267,13193,13229,12534,13066.46,13042.24,13030.7,12160.51
2012-04-30,13228,13228,13176,13213,9083,13089.01,13054.89,13030.75,12164.39
2012-05-01,13214,13339,13174,13279,26287,13118.24,13071.49,13031.5,12168.38
2012-05-02,13278,13278,13192,13268,16227,13141.28,13086.05,13034.9,12172.8
2012-05-03,13268,13285,13176,13207,15591,13151.39,13095.01,13041.5,12175.9
2012-05-04,13205,13205,13023,13039,19898,13134.1,13090.86,13040.45,12178.23
2012-05-07,13036,13049,12970,13009,13087,13114.85,13084.79,13044.4,12179.66
2012-05-08,13001,13001,12811,12932,31205,13086.72,13073.48,13055.25,12180.91
2012-05-09,12922,12922,12749,12835,25992,13047.99,13055.81,13056.75,12182.12
2012-05-10,12832,12932,12821,12855,19937,13018.3,13040.94,13050.2,12183.89
2012-05-11,12852,12918,12779,12821,24628,12987.95,13024.64,13048.8,12186.48
2012-05-14,12818,12818,12661,12695,19163,12942.88,13000.23,13037.45,12188.76
2012-05-15,12695,12758,12608,12632,23750,12895.05,12972.95,13013.25,12191.2
2012-05-16,12617,12722,12597,12598,23182,12849.35,12945.18,12991.5,12193.53
2012-05-17,12598,12611,12440,12442,18598,12786.68,12907.9,12965.4,12196.41
2012-05-18,12443,12493,12337,12369,23879,12722.42,12867.99,12932.4,12198.77
2012-05-21,12369,12508,12368,12504,14546,12688.82,12841.02,12911.25,12204.37
2012-05-22,12505,12576,12447,12502,25470,12660.08,12815.91,12886.25,12209.65
2012-05-23,12502,12509,12312,12497,38812,12634.99,12792.29,12856.55,12218.09
2012-05-24,12492,12540,12420,12530,20209,12618.84,12772.86,12822.8,12224.54
2012-05-25,12531,12533,12422,12455,14728,12593.63,12749.31,12784.1,12233.21
2012-05-29,12455,12612,12455,12581,18817,12591.69,12736.85,12752.5,12240.4
2012-05-30,12579,12579,12396,12420,20625,12565.27,12713.38,12709.55,12246.16
2012-05-31,12414,12489,12316,12393,32583,12538.77,12689.64,12665.8,12250.71
2012-06-01,12392,12392,12108,12119,29532,12474.19,12647.37,12611.4,12254.28
2012-06-04,12120,12144,12035,12102,19882,12416.93,12606.98,12564.55,12257.74
2012-06-05,12101,12147,12072,12128,12390,12372.48,12571.5,12520.5,12263.43
2012-06-06,12125,12415,12125,12415,28980,12379.02,12559.9,12494.65,12271.41
2012-06-07,12417,12556,12417,12461,23304,12391.63,12552.58,12475.95,12279.45
2012-06-08,12461,12554,12399,12554,21814,12416.61,12552.68,12460.9,12286.33
2012-06-11,12554,12651,12399,12411,36141,12415.75,12542.19,12440.4,12291.78
2012-06-12,12412,12577,12412,12574,16850,12440.1,12544.54,12434.35,12298.9
2012-06-13,12566,12598,12453,12496,21913,12448.7,12540.95,12427.55,12304.96
2012-06-14,12498,12699,12498,12652,24803,12479.97,12549.17,12430.25,12310.52
2012-06-15,12652,12774,12651,12767,13169,12524.13,12565.31,12446.5,12316.56
2012-06-18,12767,12782,12696,12742,14631,12557.65,12578.4,12465.15,12322.2
2012-06-19,12745,12899,12745,12838,21624,12600.78,12597.63,12481.85,12328.93
2012-06-20,12837,12877,12745,12824,25182,12635.12,12614.4,12497.95,12336.85
2012-06-21,12823,12857,12561,12573,34234,12625.56,12611.33,12501.75,12344.02
2012-06-22,12575,12674,12575,12641,13287,12627.94,12613.53,12507.3,12350.15
2012-06-25,12640,12640,12458,12503,22659,12608.72,12605.34,12509.7,12356.18
2012-06-26,12504,12577,12452,12535,21767,12597.38,12600.13,12507.4,12363.89
2012-06-27,12533,12647,12533,12627,13425,12601.93,12602.12,12517.75,12371.72
2012-06-28,12626,12626,12450,12602,32818,12601.94,12602.11,12528.2,12379.2
2012-06-29,12605,12881,12605,12880,27624,12644.72,12622.7,12566.25,12387.37
2012-07-02,12880,12902,12796,12872,20497,12679.69,12641.16,12604.75,12394.56
2012-07-03,12868,12946,12845,12944,12609,12720.35,12663.6,12645.55,12401.74
2012-07-05,12942,12961,12852,12897,17295,12747.53,12680.88,12669.65,12409.22
2012-07-06,12889,12889,12703,12772,25590,12751.29,12687.63,12685.2,12416.04
2012-07-09,12772,12772,12687,12736,13518,12748.94,12691.22,12694.3,12424.09
2012-07-10,12734,12830,12607,12653,36602,12734.18,12688.39,12706.4,12433.69
2012-07-11,12653,12662,12534,12604,20678,12714.15,12682.13,12707.9,12442.85
2012-07-12,12603,12631,12493,12574,24735,12692.59,12674.12,12711.8,12450.5
2012-07-13,12574,12785,12573,12777,22003,12705.58,12681.75,12718.05,12458.43
2012-07-16,12776,12779,12690,12727,12995,12708.87,12685.1,12716.05,12467.01
2012-07-17,12729,12830,12645,12806,29146,12723.82,12694.05,12719.25,12475.27
2012-07-18,12797,12922,12755,12909,22295,12752.31,12709.98,12722.8,12485.25
2012-07-19,12910,12978,12890,12944,14154,12781.8,12727.31,12728.8,12496.7
2012-07-20,12943,12943,12811,12823,14486,12788.14,12734.4,12741.3,12506.77
2012-07-23,12820,12820,12583,12721,37510,12777.81,12733.41,12745.3,12515.68
2012-07-24,12721,12730,12522,12617,31290,12753.07,12724.78,12751,12523.15
2012-07-25,12618,12733,12618,12676,17203,12741.21,12721.17,12758.05,12531.02
2012-07-26,12681,12932,12681,12888,29393,12763.79,12733.53,12771.1,12538.29
2012-07-27,12889,13118,12889,13076,27168,12811.83,12758.9,12794.8,12546.59
2012-07-30,13075,13128,13042,13073,16925,12852.01,12782.16,12804.45,12554.36
2012-07-31,13072,13083,13007,13009,8933,12876.16,12798.97,12811.3,12562.02
2012-08-01,13007,13074,12951,12971,21094,12890.75,12811.71,12812.65,12568.65
2012-08-02,12970,12970,12779,12879,29109,12888.94,12816.69,12811.75,12576.06
2012-08-03,12885,13133,12885,13096,28538,12920.8,12837.38,12827.95,12583.65
2012-08-06,13100,13187,13100,13118,15750,12951.14,12858.17,12847.05,12591.72
2012-08-07,13119,13216,13119,13169,14516,12984.65,12881.19,12872.85,12599.85
2012-08-08,13158,13203,13115,13176,15729,13014.09,12903.03,12901.45,12606.69
2012-08-09,13175,13201,13125,13165,14075,13037.31,12922.44,12931,12612.94
2012-08-10,13163,13208,13095,13208,18173,13063.57,12943.59,12952.55,12620.45
2012-08-13,13205,13205,13113,13169,14865,13079.79,12960.29,12974.65,12626.95
2012-08-14,13168,13223,13142,13172,15780,13093.98,12975.97,12992.95,12631.77
2012-08-15,13157,13192,13138,13164,10202,13104.75,12989.9,13005.7,12636.43
2012-08-16,13163,13269,13146,13250,16014,13127.09,13009.16,13021,12642.91
2012-08-17,13251,13281,13245,13275,4895,13149.85,13028.86,13043.6,12650.99
2012-08-20,13275,13277,13230,13272,8925,13168.64,13046.87,13071.15,12658.17
2012-08-21,13272,13331,13186,13203,21981,13173.93,13058.43,13100.45,12663.96
2012-08-22,13198,13205,13120,13172,14390,13173.63,13066.84,13125.25,12669.91
2012-08-23,13171,13171,13046,13057,13592,13155.69,13066.11,13133.7,12674.85
2012-08-24,13053,13176,13027,13158,19148,13156.04,13072.92,13137.8,12679.79
2012-08-27,13158,13176,13116,13125,8836,13151.27,13076.78,13140.4,12686.51
2012-08-28,13123,13148,13081,13103,11266,13143.84,13078.72,13145.1,12692.55
2012-08-29,13103,13144,13081,13107,12307,13138.17,13080.82,13151.9,12697.32
2012-08-30,13101,13101,12979,13000,14435,13116.92,13074.83,13157.95,12701.93
2012-08-31,13003,13152,13003,13091,21035,13112.93,13076.03,13157.7,12706.9
2012-09-04,13092,13092,12977,13036,17440,13101.09,13073.06,13153.6,12712.55
2012-09-05,13036,13096,13019,13047,14296,13092.77,13071.13,13147.5,12718.93
2012-09-06,13045,13294,13045,13292,25134,13123.42,13087.49,13153.3,12726.41
2012-09-07,13290,13321,13267,13307,9100,13151.67,13103.75,13160.4,12735.21
2012-09-10,13309,13325,13252,13255,9116,13167.56,13114.96,13162.75,12744.02
2012-09-11,13255,13355,13254,13324,13351,13191.63,13130.44,13170.5,12754.35
2012-09-12,13322,13374,13318,13334,10048,13213.53,13145.52,13178.6,12764.86
2012-09-13,13330,13574,13325,13540,28630,13263.76,13174.74,13197.4,12774.94
2012-09-14,13540,13653,13534,13593,18564,13314.41,13205.72,13214.55,12785.13
2012-09-17,13589,13594,13527,13554,9750,13351.27,13231.52,13228.5,12792.67
2012-09-18,13552,13582,13517,13564,11632,13384,13256.15,13243.1,12800.39
2012-09-19,13565,13626,13556,13578,12694,13413.84,13279.99,13261.85,12808.19
2012-09-20,13575,13599,13503,13597,17029,13442.02,13303.47,13283.1,12815.68
2012-09-21,13597,13647,13571,13579,13338,13463.1,13323.88,13309.2,12822.83
2012-09-24,13578,13602,13522,13559,14152,13477.85,13341.3,13329.25,12829.64
2012-09-25,13560,13620,13457,13458,22356,13474.8,13349.94,13345.9,12836.94
2012-09-26,13459,13481,13407,13414,10181,13465.44,13354.69,13361.45,12843.09
2012-09-27,13413,13522,13413,13486,14623,13468.61,13364.41,13380.4,12850.42
2012-09-28,13486,13488,13367,13437,19203,13463.74,13369.79,13402.25,12857.83
2012-10-01,13438,13599,13438,13515,24374,13471.63,13380.55,13423.45,12866.28
2012-10-02,13515,13567,13425,13482,25135,13473.22,13388.06,13445.75,12874.35
2012-10-03,13479,13536,13439,13494,17891,13476.42,13395.91,13468.1,12882.49
2012-10-04,13495,13594,13495,13575,11813,13491.59,13409.18,13482.25,12891.53
2012-10-05,13569,13662,13569,13610,14528,13509.8,13424.05,13497.4,12899.06
2012-10-08,13610,13610,13552,13583,8986,13521.07,13435.83,13513.8,12906.44
2012-10-09,13583,13592,13473,13474,12870,13513.82,13438.65,13521.3,12912.96
2012-10-10,13474,13479,13328,13345,17387,13487.85,13431.72,13521.85,12918.22
2012-10-11,13346,13428,13326,13326,18486,13462.95,13423.88,13511.15,12923.39
2012-10-12,13326,13402,13297,13329,20656,13442.34,13416.86,13497.95,12929.28
2012-10-15,13330,13438,13326,13425,12878,13439.68,13417.46,13491.5,12934.97
2012-10-16,13424,13557,13424,13552,13729,13456.96,13427.43,13490.9,12941.64
2012-10-17,13540,13562,13469,13557,16814,13472.35,13437.02,13489.85,12947.44
2012-10-18,13553,13588,13511,13549,15131,13484.14,13445.32,13487.45,12953.1
2012-10-19,13545,13545,13312,13343,26473,13462.43,13437.74,13475.65,12957.74
2012-10-22,13344,13368,13235,13346,26520,13444.51,13430.94,13465,12962.67
2012-10-23,13345,13345,13083,13103,28088,13391.97,13406.65,13447.25,12966.23
2012-10-24,13104,13156,13064,13078,15698,13343.67,13382.31,13430.45,12969.3
2012-10-25,13080,13165,13040,13104,22529,13306.8,13361.69,13411.35,12972.57
2012-10-26,13104,13152,13040,13107,22012,13276.06,13342.83,13394.85,12975.75
2012-10-31,13107,13189,13052,13096,26305,13248.36,13324.54,13373.9,12979.12
2012-11-01,13099,13274,13099,13232,21578,13245.84,13317.69,13361.4,12982.87
2012-11-02,13233,13289,13076,13093,28554,13222.33,13301.04,13341.35,12985.44
2012-11-05,13092,13140,13038,13112,18359,13205.35,13287.04,13318.2,12987.88
2012-11-06,13114,13291,13113,13246,22392,13211.61,13284,13300,12990.51
2012-11-07,13228,13228,12876,12932,40794,13168.59,13257.93,13267.45,12991.62
2012-11-08,12933,12980,12811,12812,21650,13113.73,13224.89,13234.35,12992.31
2012-11-09,12811,12890,12743,12815,28939,13067.77,13194.53,13207.85,12992.6
2012-11-12,12816,12861,12783,12815,15572,13028.88,13166.42,13182.3,12993
2012-11-13,12809,12899,12749,12756,24696,12986.9,13136.02,13153.65,12993.48
2012-11-14,12747,12798,12543,12571,33452,12922.92,13094.16,13110.95,12993.06
2012-11-15,12571,12600,12496,12542,17935,12864.31,13053.26,13060.45,12992.61
2012-11-16,12542,12604,12471,12588,21937,12821.8,13018.8,13012,12991.96
2012-11-19,12590,12796,12590,12796,20620,12817.83,13002.3,12974.35,12992.41
2012-11-20,12791,12809,12701,12789,21261,12813.4,12986.5,12946.65,12992.05
2012-11-21,12788,12846,12786,12837,7120,12817.03,12975.42,12921.2,12992.01
2012-11-23,12833,13011,12833,13010,18040,12846.72,12977.98,12916.55,12992.67
2012-11-26,13008,13008,12900,12967,17564,12865.22,12977.17,12911,12993.08
2012-11-27,12963,12980,12868,12878,13862,12867.19,12969.82,12899.7,12993.02
2012-11-28,12876,12990,12766,12986,33802,12885.47,12971.02,12893.65,12993.94
2012-11-29,12977,13062,12962,13021,15682,12906.32,12974.72,12889.9,12994.68
2012-11-30,13022,13054,12989,13026,12660,12924.73,12978.52,12879.6,12995.41
2012-12-03,13028,13088,12960,12966,19368,12931.08,12977.59,12873.25,12996.34
2012-12-04,12966,13022,12940,12951,15022,12934.14,12975.62,12865.2,12996.57
2012-12-05,12949,13089,12923,13035,24582,12949.66,12980.02,12854.65,12997
2012-12-06,13026,13077,13008,13074,9024,12968.79,12986.98,12861.75,12997.54
2012-12-07,13073,13157,13073,13155,8657,12997.44,12999.43,12878.9,12998.63
2012-12-10,13155,13195,13139,13170,9756,13023.99,13012.06,12896.65,12999.55
2012-12-11,13170,13306,13170,13248,19437,13058.45,13029.54,12918.3,13000.88
2012-12-12,13250,13329,13227,13245,19941,13087.15,13045.5,12942.75,13002.2
2012-12-13,13241,13264,13147,13170,16379,13099.9,13054.72,12972.7,13003.02
2012-12-14,13171,13191,13119,13135,10812,13105.3,13060.67,13002.35,13003.94
2012-12-17,13135,13244,13134,13235,11919,13125.25,13073.58,13034.7,13005.21
2012-12-18,13237,13366,13233,13351,15222,13159.98,13094.13,13062.45,13007.08
2012-12-19,13351,13358,13252,13252,11286,13174.14,13105.83,13085.6,13008.53
2012-12-20,13247,13315,13216,13312,13218,13195.35,13121.1,13109.35,13011.29
2012-12-21,13310,13310,13123,13191,25574,13194.68,13126.28,13118.4,13013.06
2012-12-24,13190,13190,13128,13139,7260,13186.11,13127.22,13127,13014.22
2012-12-26,13139,13175,13077,13115,17177,13175.17,13126.31,13138.85,13015.18
2012-12-27,13115,13142,12964,13096,33667,13162.99,13124.07,13144.35,13015.86
2012-12-28,13095,13095,12927,12938,18024,13128.38,13110.29,13140.2,13014.67
2012-12-31,12938,13109,12884,13104,28454,13124.63,13109.82,13144.1,13014.22
2013-01-02,13104,13412,13104,13412,30858,13168.84,13132.2,13166.4,13015.01
2013-01-03,13413,13431,13358,13391,12296,13203.02,13151.37,13188.4,13015.8
2013-01-04,13391,13447,13376,13435,9761,13238.71,13172.38,13208.4,13016.78
2013-01-07,13436,13436,13343,13384,13379,13261.06,13188.06,13223.9,13017.85
2013-01-08,13377,13377,13293,13328,12002,13271.36,13198.42,13232.55,13018.87
2013-01-09,13330,13417,13329,13391,11436,13289.76,13212.69,13243.6,13020.59
2013-01-10,13392,13478,13382,13471,11243,13317.65,13231.82,13254.75,13022.54
2013-01-11,13471,13496,13440,13488,9645,13343.86,13250.8,13266.9,13023.77
2013-01-14,13488,13520,13459,13507,10180,13368.95,13269.78,13283.75,13025.32
2013-01-15,13507,13546,13445,13535,17358,13394.5,13289.42,13303.75,13027.36
2013-01-16,13535,13535,13469,13511,10821,13412.42,13305.84,13317.55,13029.19
2013-01-17,13511,13634,13510,13596,16252,13440.67,13327.33,13329.8,13031.11
2013-01-18,13596,13650,13572,13650,10247,13472.87,13351.23,13349.7,13033.04
2013-01-22,13650,13713,13623,13713,11600,13509.81,13378.03,13369.75,13035.6
2013-01-23,13712,13794,13710,13779,10121,13551.23,13407.73,13399.15,13039.12
2013-01-24,13779,13879,13779,13825,15467,13593.35,13438.64,13433.45,13042.95
2013-01-25,13825,13896,13825,13896,7066,13639.91,13472.52,13472.5,13047.78
2013-01-28,13896,13916,13863,13882,9226,13677.15,13502.85,13511.8,13053.61
2013-01-29,13882,13970,13880,13954,10748,13719.74,13536.27,13562.6,13059.36
2013-01-30,13954,13966,13897,13910,9437,13749.01,13563.95,13602.9,13063.98
2013-01-31,13910,13941,13860,13860,11113,13766.09,13585.88,13625.3,13069.03
2013-02-01,13861,14020,13861,14010,16920,13803.61,13617.3,13656.25,13074.47
2013-02-04,14010,14010,13867,13880,15622,13815.37,13636.76,13678.5,13078.29
2013-02-05,13880,14014,13880,13979,16783,13840.54,13662.11,13708.25,13083.02
2013-02-06,13979,13991,13913,13986,14965,13862.92,13686.1,13741.15,13088.13
2013-02-07,13987,13989,13853,13945,22926,13875.55,13705.28,13768.85,13092.71
2013-02-08,13944,14023,13944,13993,10823,13893.62,13726.59,13794.95,13098.04
2013-02-11,13993,13993,13940,13971,8340,13905.52,13744.7,13819.1,13102.89
2013-02-12,13971,14039,13969,14018,9261,13922.83,13764.94,13844.65,13107.52
2013-02-13,14019,14030,13946,13983,13136,13932.08,13781.09,13867.05,13111.41
2013-02-14,13983,13990,13922,13973,12733,13938.38,13795.31,13890.15,13115.13
2013-02-15,13973,14002,13906,13981,18204,13944.94,13809.06,13909.4,13118.97
2013-02-19,13982,14045,13978,14036,7994,13958.95,13825.87,13928.7,13122.76
2013-02-20,14036,14059,13920,13928,16986,13954.18,13833.44,13939.45,13126.06
2013-02-21,13928,13928,13835,13881,13937,13942.93,13836.96,13944.55,13129.43
2013-02-22,13881,14002,13881,14001,12120,13951.86,13849.11,13953.35,13134.24
2013-02-25,14001,14082,13784,13785,37875,13926.19,13844.36,13947.8,13138.12
2013-02-26,13784,13918,13784,13900,15259,13922.16,13848.48,13948.7,13142.96
2013-02-27,13900,14105,13880,14075,27411,13945.67,13865.26,13954.75,13149.16
2013-02-28,14075,14149,14050,14054,17707,13962.34,13879.24,13961.95,13155.15
2013-03-01,14054,14107,13937,14089,30382,13981.83,13894.78,13973.4,13161.49
2013-03-04,14090,14129,14031,14128,15753,14004.31,13912.06,13979.3,13168.66
2013-03-05,14128,14287,14128,14254,19116,14042.73,13937.39,13998,13176.77
2013-03-06,14254,14321,14253,14296,9284,14081.69,13963.95,14013.85,13185.26
2013-03-07,14296,14354,14296,14329,8366,14119.74,13990.99,14031,13194.69
2013-03-08,14329,14413,14329,14397,9979,14162.4,14021.07,14053.6,13204.83
2013-03-11,14397,14448,14373,14447,9927,14206.18,14052.62,14076.3,13214.55
2013-03-12,14447,14479,14412,14450,13072,14243.69,14082.05,14100.25,13224.29
2013-03-13,14450,14473,14412,14455,11707,14276.2,14109.68,14122.1,13234.08
2013-03-14,14455,14539,14455,14539,8417,14316.63,14141.48,14149.9,13244.12
2013-03-15,14539,14539,14470,14514,11226,14347,14169.07,14176.95,13254.42
2013-03-18,14514,14521,14404,14452,17272,14363.15,14190.03,14200.5,13263.77
2013-03-19,14452,14514,14382,14456,26075,14377.43,14209.73,14221.5,13273.95
2013-03-20,14456,14547,14456,14512,12610,14398.14,14232.12,14250.7,13284.55
2013-03-21,14512,14512,14383,14422,16719,14401.81,14246.19,14277.75,13296.06
2013-03-22,14421,14519,14421,14512,10639,14418.76,14265.88,14303.3,13308.11
2013-03-25,14512,14564,14395,14448,27323,14423.26,14279.37,14336.45,13319.71
2013-03-26,14448,14562,14448,14560,11569,14444.3,14300.16,14369.45,13330.44
2013-03-27,14560,14560,14440,14527,20672,14457.02,14316.96,14392.05,13340.77
2013-03-28,14526,14585,14521,14578,7611,14475.63,14336.3,14418.25,13350.89
2013-04-01,14579,14606,14532,14573,14280,14490.61,14353.83,14442.45,13361.7
2013-04-02,14573,14685,14573,14662,13413,14516.98,14376.66,14469.15,13372.14
2013-04-03,14662,14683,14525,14550,20389,14522.06,14389.5,14483.95,13382.41
2013-04-04,14550,14625,14538,14606,11729,14534.97,14405.53,14499.45,13392.18
2013-04-05,14606,14606,14434,14565,30251,14539.59,14417.35,14511.25,13401.17
2013-04-08,14565,14613,14498,14613,18314,14550.89,14431.84,14522.05,13410.52
2013-04-09,14613,14716,14598,14673,17595,14569.67,14449.7,14533.35,13419.7
2013-04-10,14673,14826,14673,14802,17763,14605.42,14475.8,14550.95,13429.59
2013-04-11,14802,14887,14785,14865,14141,14645.35,14504.63,14571.45,13441.05
2013-04-12,14865,14865,14790,14865,14921,14679.14,14531.32,14587.75,13452.17
2013-04-15,14865,14865,14599,14599,26711,14666.81,14536.34,14592,13462.65
2013-04-16,14599,14762,14599,14757,16749,14680.69,14552.68,14607.25,13473.76
2013-04-17,14757,14757,14561,14619,25376,14671.2,14557.59,14615.4,13483.72
2013-04-18,14619,14651,14496,14538,22850,14650.71,14556.14,14616.7,13493.4
2013-04-19,14537,14554,14444,14547,20904,14634.75,14555.47,14622.95,13501.73
2013-04-22,14548,14589,14458,14568,24281,14624.48,14556.39,14625.75,13510.21
2013-04-23,14567,14721,14554,14719,18198,14639.02,14568.44,14639.3,13519.09
2013-04-24,14719,14747,14666,14676,11861,14644.71,14576.41,14645.1,13527.98
2013-04-25,14676,14768,14665,14701,18071,14653.37,14585.64,14653.8,13537.63
2013-04-26,14701,14744,14685,14713,10560,14662.55,14595.07,14660.55,13547.51
2013-04-29,14713,14845,14713,14819,15863,14686.62,14611.66,14672.85,13558.34
2013-04-30,14819,14840,14735,14840,18962,14710.21,14628.57,14681.75,13569.52
2013-05-01,14840,14840,14687,14701,16666,14708.8,14633.94,14689.3,13580.16
2013-05-02,14701,14835,14701,14832,13674,14727.75,14648.61,14700.6,13590.43
2013-05-03,14832,15010,14832,14974,21365,14765.63,14672.71,14721.05,13601.67
2013-05-06,14974,14989,14941,14969,9050,14796.92,14694.66,14738.85,13612.48
2013-05-07,14969,15057,14969,15056,8826,14836.78,14721.42,14758,13623.22
2013-05-08,15056,15107,15022,15105,12097,14878.04,14749.84,14773.15,13634.02
2013-05-09,15105,15145,15047,15082,17343,14909.42,14774.44,14784,13645.32
2013-05-10,15083,15119,15039,15119,12476,14941.66,14799.96,14796.7,13657.31
2013-05-13,15113,15113,15053,15091,9819,14964.64,14821.52,14821.3,13669.68
2013-05-14,15092,15219,15089,15215,13741,15003.16,14850.67,14844.2,13682.37
2013-05-15,15212,15301,15176,15276,18809,15045.13,14882.18,14877.05,13694.31
2013-05-16,15274,15303,15216,15233,13265,15074.04,14908.16,14911.8,13705.1
2013-05-17,15235,15358,15235,15355,12566,15117.26,14941.26,14952.2,13716.51
2013-05-20,15348,15392,15314,15335,14234,15150.76,14970.43,14990.55,13728.14
2013-05-21,15335,15435,15326,15388,16504,15187.26,15001.36,15024,13740.22
2013-05-22,15387,15542,15266,15307,47294,15205.68,15024,15055.55,13752.36
2013-05-23,15301,15349,15181,15295,33030,15219.42,15044.07,15085.25,13763.36
2013-05-24,15291,15307,15200,15303,20181,15232.28,15063.25,15114.75,13774.28
2013-05-28,15307,15521,15307,15409,32627,15259.47,15088.86,15144.25,13785.48
2013-05-29,15400,15400,15230,15303,24431,15266.16,15104.73,15167.4,13796.12
2013-05-30,15306,15399,15281,15325,21692,15275.22,15121.04,15198.6,13806.92
2013-05-31,15322,15392,15115,15115,34698,15250.57,15120.59,15212.75,13816.45
2013-06-03,15124,15255,15124,15254,13065,15251.1,15130.48,15226.75,13826.88
2013-06-04,15255,15305,15101,15177,33073,15239.7,15133.92,15237.15,13836.9
2013-06-05,15168,15169,14945,14960,23862,15196.67,15121.04,15232.35,13845.88
2013-06-06,14955,15040,14844,15040,30764,15172.56,15115.04,15229.1,13854.83
2013-06-07,15044,15255,15044,15248,21859,15184.17,15124.89,15237.4,13864.7
2013-06-10,15248,15301,15211,15239,16957,15192.6,15133.34,15243.4,13874.53
2013-06-11,15231,15251,15086,15122,22061,15181.74,15132.5,15244.95,13884.13
2013-06-12,15130,15241,14981,14995,38499,15153.01,15122.31,15233.95,13893.24
2013-06-13,14993,15203,14954,15177,31411,15156.7,15126.36,15229,13903.84
2013-06-14,15178,15206,15045,15070,21435,15143.36,15122.19,15220.85,13913.4
